STATEFIPS,PUMA,COUNTYFIPS2
51,51097,143
51,51097,590
51,51097,690
51,51105,7
51,51105,25
51,51105,29
51,51105,37
51,51105,49
51,51105,83
51,51105,111
51,51105,117
51,51105,135
51,51105,147
51,51110,165
51,51110,660
51,51115,179
51,51115,630
51,51120,33
51,51120,99
51,51120,177
51,51125,1
51,51125,57
51,51125,73
51,51125,97
51,51125,103
51,51125,115
51,51125,119
51,51125,131
51,51125,133
51,51125,159
51,51125,193
51,51135,53
51,51135,81
51,51135,149
51,51135,181
51,51135,183
51,51135,570
51,51135,595
51,51135,670
51,51135,730
51,51145,93
51,51145,175
51,51145,620
51,51145,800
51,51154,710
51,51155,710
51,51155,740
51,51164,810
51,51165,810
51,51167,810
51,51175,700
51,51186,650
51,51206,95
51,51206,199
51,51206,735
51,51206,830
51,51215,36
51,51215,75
51,51215,85
51,51215,101
51,51215,127
51,51215,145
51,51224,87
51,51225,87
51,51235,760
51,51244,153
51,51245,153
51,51245,683
51,51245,685
51,51246,153
51,51255,510
51,55001,550
51,55002,550
51,59301,59
51,59302,59
51,59303,59
51,59303,600
51,59304,59
51,59305,59
51,59306,59
51,59307,59
51,59308,59
51,59308,610
51,59309,59
53,10100,73
53,10200,29
53,10200,55
53,10200,57
53,10300,7
53,10300,17
53,10400,19
53,10400,47
53,10400,51
53,10400,65
53,10501,63
53,10502,63
53,10503,63
53,10504,63
53,10600,1
53,10600,3
53,10600,13
53,10600,23
53,10600,43
53,10600,75
53,10701,5
53,10701,21
53,10702,5
53,10703,5
53,10703,21
53,10703,71
53,10800,25
53,10800,37
53,10901,77
53,10902,77
53,11000,39
53,11000,41
53,11000,59
53,11101,11
53,11102,11
53,11103,11
53,11104,11
53,11200,15
53,11200,49
53,11200,69
53,11300,27
53,11300,45
53,11401,67
53,11402,67
53,11501,53
53,11502,53
53,11503,53
53,11504,53
53,11505,53
53,11506,53
53,11507,53
53,11601,33
53,11602,33
53,11603,33
53,11604,33
53,11605,33
53,11606,33
53,11607,33
53,11608,33
53,11609,33
53,11610,33
53,11611,33
53,11612,33
53,11613,33
53,11614,33
53,11615,33
53,11616,33
53,11701,61
53,11702,61
53,11703,61
53,11704,61
53,11705,61
53,11706,61
53,11801,35
53,11802,35
53,11900,9
53,11900,31
54,100,9
54,100,29
54,100,51
54,100,69
54,200,17
54,200,33
54,200,49
54,200,91
54,300,61
54,300,77
54,400,3
54,400,27
54,400,37
54,400,57
54,400,65
54,500,1
54,500,23
54,500,31
54,500,41
54,500,71
54,500,83
54,500,93
54,500,97
54,600,7
54,600,13
54,600,21
54,600,35
54,600,85
54,600,87
54,600,95
54,600,103
54,700,73
54,700,105
54,700,107
54,800,11
54,800,53
54,800,99
54,900,5
54,900,43
54,900,79
54,1000,15
54,1000,39
54,1100,25
54,1100,63
54,1100,67
54,1100,75
54,1100,89
54,1100,101
54,1200,19
54,1200,55
54,1200,81
54,1300,45
54,1300,47
54,1300,59
54,1300,109
55,100,3
55,100,7
55,100,13
55,100,31
55,100,51
55,100,99
55,100,107
55,100,113
55,100,119
55,100,129
55,101,25
55,102,25
55,103,25
55,200,9
55,300,9
55,600,41
55,600,67
55,600,69
55,600,85
55,600,125
55,700,11
55,700,23
55,700,53
55,700,81
55,700,91
55,700,93
55,700,121
55,700,123
55,800,43
55,800,45
55,800,49
55,800,65
55,800,103
55,900,63
55,1000,21
55,1000,111
55,1001,27
55,1001,55
55,1300,29
55,1300,37
55,1300,75
55,1300,83
55,1301,61
55,1301,71
55,1400,47
55,1400,77
55,1400,78
55,1400,115
55,1400,135
55,1400,137
55,1401,15
55,1401,39
55,1500,87
55,1501,139
55,1600,73
55,1601,1
55,1601,57
55,1601,97
55,1601,141
55,2400,105
55,2500,117
55,10000,59
55,20000,89
55,20000,131
55,30000,101
55,40101,79
55,40301,79
55,40701,79
55,41001,79
55,41002,79
55,41003,79
55,41004,79
55,41005,79
55,50000,127
55,55101,5
55,55101,17
55,55101,19
55,55101,95
55,55102,33
55,55102,109
55,55103,17
55,55103,35
55,70101,133
55,70201,133
55,70301,133
56,100,3
56,100,23
56,100,29
56,100,33
56,100,39
56,200,5
56,200,11
56,200,15
56,200,19
56,200,27
56,200,31
56,200,43
56,200,45
56,300,1
56,300,21
56,400,7
56,400,9
56,400,25
56,500,13
56,500,17
56,500,35
56,500,37
56,500,41
